user,qid,images,pid,context,n_main,percent,comment,outer_link,code_id,news,picture_number,keyword,biggest,repeat
U2,2,1660056586000-2022-08-09-22-49-46-413-Facebook.jpg,0,"色,00197频看印象,再我知更進多行重道很多人看完影片組變成形形色色很喜歡,笑得很758-33不同的角",2,0.655714286,1,0,4,0,37,0,1,0
U2,2,1660056586000-2022-08-09-22-49-46-413-Facebook.jpg,1,"齊心力,共辉煌陳家揚,加入推薦社群,探索你的與",2,0.084285714,1,0,4,0,37,0,1,0
U2,2,1660056587000-2022-08-09-22-49-47-413-Facebook.jpg,0,说内容,2,0.140604396,1,0,4,0,38,0,1,0
U2,2,1660056587000-2022-08-09-22-49-47-413-Facebook.jpg,1,"内燃机好胬9023红院院霞经內壢齊心力,共創輝煌陳家揚,加入推薦社群,探索你的與隧月以上站定一天10探索更多社群移除台灣人在法1,234",2,0.554945055,1,0,4,0,38,0,1,0
U2,2,1660056587000-2022-08-09-22-49-47-413-Facebook.jpg,2,40858,2,0.044450549,1,0,4,0,38,0,1,0
U2,2,1660056588000-2022-08-09-22-49-48-413-Facebook.jpg,0,合,2,0.056813187,1,0,4,0,39,0,1,0
U2,2,1660056588000-2022-08-09-22-49-48-413-Facebook.jpg,1,"OTVBSGR董育君出10次車稿「生認单迅局制|TVBS新聞網O84TVNS新聞O這也許也是一種困擾3特殊體質讓她好長一段時間,都處在必愛之中Os江七轂路閣來做鬼新娘48-229百家0",2,0.683186813,1,0,4,1,39,TVBS,1,0
U2,2,1660056589000-2022-08-09-22-49-49-413-Facebook.jpg,0,"TVBS新聞西這也許也是一種困流,On成分股",2,0.299945055,1,0,4,1,40,TVBS新聞,1,0
U2,2,1660056589000-2022-08-09-22-49-49-413-Facebook.jpg,1,箱限量開賣手刀下單Rang好威映象HornyFins《跟重奏》×奧斯陸三部曲、海查看更多:-bit.ly/3zzen限套票:這,2,0.440054945,1,0,4,0,40,0,1,0
U2,2,1660056590000-2022-08-09-22-49-50-413-Facebook.jpg,0,nan,2,0.08978022,1,0,4,0,41,0,1,0
U2,2,1660056590000-2022-08-09-22-49-50-413-Facebook.jpg,1,"品限量開001305SERE好威映象Horny贊助。离手:假重奏》×奥斯级配曲》海報套購;這刀下單、bit/3zzel,查看更多FilmsREPRISE518-12299",2,0.65021978,1,0,4,0,41,0,1,0
U2,2,1660056591000-2022-08-09-22-49-51-413-Facebook.jpg,0,即,2,0.102142857,1,0,4,0,42,0,1,0
U2,2,1660056591000-2022-08-09-22-49-51-413-Facebook.jpg,1,"花限量0013年開由手sies好成映像HooraryFilms刀下單《假重奏》×奧斯级三醇曲:海根套,E5118-122/32ml,查看更多期:日",2,0.637857143,1,0,4,0,42,0,1,0
U2,2,1660056592000-2022-08-09-22-49-52-413-Facebook.jpg,0,"盤部曲】盤X1心單人套X1-NT$席奧斯陸聯票蘇限量開我手刀下單NT$450三部5决電影SE好威映象HoorayFilms《健重奏》×奧斯陸三部曲曲:预售|三部曲套|香酸預售3+《是重奏》A2海与x1-NT$850♦要人套|書籤預售票2+(深重奏)A2海60♦酒紐零售|《愛重奏》台灣限定A2段文海報|XT-NT$250皆可使用於2022年9月2日起上映之【奧斯陸三《妻》、《八月三十一日,我在奧斯陸》、《世》界上最耀的人三部任|選,憑本券向上映戲院售票口兌換入場券乙張。深此聯铁福俗之上映戲院有效。一安票说|書最预售票t+(重奏》A2海-bit.ly/3zzente明|每款》電影海報套買;佳預售票",2,0.74,1,0,4,0,43,0,1,0
U2,2,1660056593000-2022-08-09-22-49-53-413-Facebook.jpg,0,"長相關#JoachimTrier#Reprise#Oslo31August#TheWorstPersoninTheWorld我不在家,就是由影展了。和其他1,300人家",2,0.74,1,0,4,0,44,0,1,0
U2,2,1660056594000-2022-08-09-22-49-54-413-Facebook.jpg,0,"OD最相關。我不在家,就是去影罢了。和其他1,306人料数這個字演的紀塊乍響跟魔女席瑪,希望可以重快這兩部",2,0.74,1,0,4,0,45,0,1,0
U2,2,1660056595000-2022-08-09-22-49-55-413-Facebook.jpg,0,"**最喜欢谁個「璃,希望可以順说南部~COSTEK-MNL别要了。和其他1,306人●相關智導好溫映HoatsyFine張儀也喜歡~演的記憶卡解腐女況:B00",0,0.74,0,0,5,0,46,0,1,0
U2,2,1660056596000-2022-08-09-22-49-56-413-Facebook.jpg,0,海:0₂蘇限量開离《從重奏$8手《愛准》灣規定A2文》×奧斯◇三部曲套|香籤預售x3+《数重奏》A2报xT-NT50♦要人套票|書籤预售票x2+(營重奏》A2海XT-NT$650-查看更多刀下單-bit.ly/3zzente富陸三部曲(海報套買;佳,0,0.74,0,0,6,0,47,0,1,0
U2,2,1660056597000-2022-08-09-22-49-57-413-Facebook.jpg,0,:《從重奏》×奧斯陸三館曲》品限量開由手刀下單-bit.ly/zene♦三部曲套票|書籤預售票x3+《最重奏》A2海報×1-NT$850♦要人套源|書籤预售票x2+(破重视》A2海x1-NT$650海報套買1日,0,0.74,0,0,6,0,48,0,1,0
U2,2,1660056598000-2022-08-09-22-49-58-413-Facebook.jpg,0,"DE刘威RHorayRFins「鼠偶也喜歡~O我不在家,就是去影展了和其他1,306人最喜歡這個導演的記憶卡春眼魔女席瑪,希望可以重映這兩部100",0,0.74,0,0,5,0,49,0,1,0
U2,2,1660056599000-2022-08-09-22-49-59-413-Facebook.jpg,0,nan,0,0.102142857,0,0,5,0,50,0,0,0
U2,2,1660056599000-2022-08-09-22-49-59-413-Facebook.jpg,1,"Stri好成HourayFilms映象《倪重奏》奧斯陸三部曲海報套用:佳蘇限量開賣手刀下單,bit.ly/32ml,查看更多51期報器。122次分家Y",0,0.637857143,0,0,6,0,50,0,1,0
U2,2,1660056600000-2022-08-09-22-50-00-413-Facebook.jpg,0,ODT300Our51-12明,0,0.213406593,0,0,7,0,51,0,0,0
U2,2,1660056600000-2022-08-09-22-50-00-413-Facebook.jpg,1,MidjourneyAl22.08.10看到版上大家的手相好以我也貢獻一張mossforestwithcouple,0,0.526593407,0,0,8,0,51,0,1,0
U2,2,1660056601000-2022-08-09-22-50-01-413-Facebook.jpg,0,nan,0,0.081538462,0,0,7,0,52,0,0,0
U2,2,1660056601000-2022-08-09-22-50-01-413-Facebook.jpg,1,V1的-MadjurneyAl台灣社群HOME圈22.08.10看到版上大家我也買整一Emoasforestwithcouple都好猛x,0,0.658461538,0,0,8,0,52,0,1,0
U2,2,1660056603000-2022-08-09-22-50-03-413-Facebook.jpg,0,08:15说將罚你说,0,0.254615385,0,0,9,0,53,0,0,0
U2,2,1660056603000-2022-08-09-22-50-03-413-Facebook.jpg,1,"襠|TVBS新聞卷-2149-0因為多拿了3包香包,女醫母親出真道歉了,*便蠶W包OTVRS「简便就多常情仅遭控梅竊!女警母出面致歉:誠認可自取|TVBS新聞網0",0,0.485384615,0,0,10,1,53,TVBS新聞,1,0
U2,2,1660056615000-2022-08-09-22-50-15-413-Facebook.jpg,0,Os它的,0,0.113131868,0,0,10,0,54,0,0,0
U2,2,1660056615000-2022-08-09-22-50-15-413-Facebook.jpg,1,33~VOXarArduino.Taipel織線-13088EMakerFaireTaipei1406-0有人說maker不流行了啦參展報名連結https://forms.cle/xcYVDFRdFiQE3.查看新水排了8和酒演出穿被子我喜歡裸泳不行嗎?的家湖言,0,0.626373626,0,0,11,0,54,0,1,0
U2,2,1660056615000-2022-08-09-22-50-15-413-Facebook.jpg,2,nan,0,0.000494505,0,0,12,0,54,0,0,0
U2,2,1660056616000-2022-08-09-22-50-16-413-Facebook.jpg,0,合ONOS道,0,0.312307692,0,0,10,0,55,0,0,0
U2,2,1660056616000-2022-08-09-22-50-16-413-Facebook.jpg,1,"明天開始ⒸTES別錯過!每小英庫沈星雨MS時1490的流星雨,你最想跟族一起看呢?明起登場百顆「英仙座流星雨」0x",0,0.427692308,0,0,12,0,55,0,1,0
U2,2,1660056617000-2022-08-09-22-50-17-413-Facebook.jpg,0,"個空决了19【已解决】實試的消白且acrollFront-EndchenChan12小編出bar沒「別錯過!每小時百期「黃伯照流星雨」只到这天|TVBS新聞網00辦法測DevelopersTaiwan到dv製作自定義sofolber,但底下多了一頂,請問要如晨露西-32分准百家明起登場6附隐世何能x",0,0.74,0,0,10,1,56,TVBS新聞,1,0
U2,2,1660056618000-2022-08-09-22-50-18-413-Facebook.jpg,0,ON好消水6開箱包,0,0.234010989,0,0,13,0,57,0,0,0
U2,2,1660056618000-2022-08-09-22-50-18-413-Facebook.jpg,1,"-Python資料分析師THOUSE菜籍救星LinkedIn公项工布10大新興工作排行榜:其中7作與程式有關!人工智慧相關講缺更姆牡3年榜|首,需求量每年都在结根增長查看镇,...........更多",0,0.505989011,0,0,14,0,57,0,1,0
U2,2,1660056619000-2022-08-09-22-50-19-413-Facebook.jpg,0,會專業Ⓒ209補貼有80%!夢未來FACEBOOK【AI人工智慧绍】轉增高薪工程助技解详情技」2則馆吉。21次分家,0,0.37,0,0,15,0,58,0,1,0
U2,2,1660056619000-2022-08-09-22-50-19-413-Facebook.jpg,1,"GucciⒸ部作曲,七十五年前房子将竹子引入一個頂部手柄袋,即使今天,也會成為Gucci標誌性的輪的。為了慶祝這個時刻的周年紀念,本院製作了一部名為《Kaguya》的短片,由Gucc/製作。”定為现谷歌一的原創設歌曲,述如電影將日本古代故事的敘述,稱期「竹」而看更多③、淘汰翻譯部分長久城演7X",0,0.37,0,0,16,0,58,0,0,0
U2,2,1660056621000-2022-08-09-22-50-21-413-Facebook.jpg,0,"會||設定為湿谷歌曲道部電影將「竹」查看更多歌DOdeMTI和其他254人日一郎作曲、長久誠導演本古代故事的敘述,稱為的原創",0,0.74,0,0,16,0,59,0,1,0
U2,2,1660056622000-2022-08-09-22-50-22-413-Facebook.jpg,0,"「竹查看TUREXUA中国天天媒体的歌曲,道部電影將日本古代故事的敘述,稱為,更多KAGUY.udioMT3和其24人11影配图-88次分服",0,0.74,0,0,16,0,60,0,1,0
U2,2,1660056623000-2022-08-09-22-50-23-413-Facebook.jpg,0,"|歌曲,這doM13其他254人中国人体艺表的部電影將日本古代故事的敘述,稱物「竹,查看更多司-為比翻席板价11月至西。38次分享",0,0.74,0,0,16,0,61,0,1,0
U2,2,1660056624000-2022-08-09-22-50-24-413-Facebook.jpg,0,"歌曲,塔竹南和看更多府為法蘭標杆升電影將日本古dioMTI和其他254人11-3|anna中国|ASIR的你E代故事的敘述,稱為",0,0.74,0,0,16,0,62,0,1,0
U2,2,1660056625000-2022-08-09-22-50-25-413-Facebook.jpg,0,"|歌曲,塔「竹..查看更多肉方式置业MMTION24人|政記精選口味•国·区人银行KENN南電影將日本古代故事的叙述,稱為11期保包,202分享",0,0.74,0,0,16,0,63,0,1,0
U2,2,1660056626000-2022-08-09-22-50-26-413-Facebook.jpg,0,"OOSudoMT3和其他234人會|XZ-度-李日文人民亚大的原则歌曲,端如電影將日本古代故事的敘述,稱為「竹」查看更多11-3399",0,0.74,0,0,16,0,64,0,1,0
U2,2,1660056627000-2022-08-09-22-50-27-413-Facebook.jpg,0,"端的「竹,查看更多向,為此翻譯評分:TREMEDRANT|歌曲電影將日本古代故事的教述,稱為udioMT34254人什影限置,38次分車",0,0.74,0,0,16,0,65,0,1,0
U2,2,1660056628000-2022-08-09-22-50-28-413-Facebook.jpg,0,|doMTI和其他234)On,0,0.518351648,0,0,17,0,66,0,1,0
U2,2,1660056628000-2022-08-09-22-50-28-413-Facebook.jpg,1,"BetwAbid,文苑台,查看更多93MinistryofForeign-xAffairs,ROC(Taiwan)2005期思到見真情,或立陶宛外長像a比",0,0.221648352,0,0,18,0,66,0,0,0
U2,2,1660056629000-2022-08-09-22-50-29-413-Facebook.jpg,0,"KUFATRIXI002880GabrieliusLandsbergisinsupportofTaiwan外交部MinistryofForeignAffairs,ROC(Taiwan)2古Ačiū,Lietuva!感謝立陶宛外長發文挺台MOFAthanksLithuanianForeignMinisterforhiscommentpieceAllT,Lietvol惠如見真情,立淘肉外長發文挺台,查看更多",0,0.74,0,0,19,0,67,0,1,0
U2,2,1660056630000-2022-08-09-22-50-30-413-Facebook.jpg,0,"的中鬥體制自由回友國台灣威能主自由防好文中右出,,軍事中指外長,台灣將線。最士站報港西女帥氣堅定演習的藉美國證監的口術立陶,士的榜長主權台宛外樣與ofForeign,交部世界不能讓台灣成為第二個烏克蘭,外Ministry交部「Affairs,ROC(Taiwan)20086AllLetuwa:態難見真情,感謝立海外服發台立友前在英國「每日電訊報」發文挺台,發出正義之言,實在揪甘心。為自由民更不藏賴性,由淘府設立代表處為由,對立國發動贸易戰,這是中國對歐盟和西方國家的挑戰,不應該被姑息,猫際社會大力聲援,共同捍衛民主自由灣及2350國家安全長距萬帕古装門站台,不能成,堅人民时斯日守民",0,0.74,0,0,18,0,68,0,1,0
U2,2,1660056631000-2022-08-09-22-50-31-413-Facebook.jpg,0,"自由世揪甘心#帥哥外長#民主的单值界不能讓MOFAthanksLithuanianGabrieliusLandsbergisinTheTelegraphallowTaiwantobecomeaforforForeignhis台灣成為第二個烏克蘭台灣威廉洲際社會大力聲援,共同捍衛民主自由最制,台灣將屬定捍衛主權與國家安全,是守民主日由防線。InthepiecehestatedthatthevisitbyNancyPelosishouldnothavebeenexceptional,hopeexpressinghisthatmanymoredefendersoffreedomanddemocracywillfollowsuit.HealsodrewattentiontotheimplicationsofChina'saggressivemilitaryactions,which,headded,gofarbeyondtheTaiwanStraits,theSouthChinaSeaandeventhePacific,calingresistthetemptationtoforpeopletotheireyestoblatantthreatstosnuffoutoneofcommentwarmingthefreeworldnotsecondUkraine.Ministerclosepiecenotto",2,0.74,1,0,20,1,69,estate,1,0
U2,2,1660056632000-2022-08-09-22-50-32-413-Facebook.jpg,0,"KEFATIMINTogetherwithourworktostemthetideofauthoritarianAčia,Lietuva!感謝立陶宛外長發文挺台MOFAthanksLithuanianForeignMinisterandmasselaunchesinthewatersofarwan,whichareaclearattempttounderminethestatusquoacrosstheTaiwanStraitandinthegreaterregion.We'dalsoliketothanktheinternationalcommunityforthewaveofsupportwe'vereceived.Talwanwillremaincalminthefaceofthisthreateningbehaviorandwillstrivetodefendoursovereigntyoreigntyandnationalsecurity,whilestrengtheningourdemocraticandeconomicresilienceandourdefensivecapabilines.expansionismandupholdtherulesbasedinternationalorderandthepeaceandstabilityoftheIndo-Pacificregion.like-mindedpartners,wewill",2,0.74,1,0,20,0,70,0,1,0
U2,2,1660056633000-2022-08-09-22-50-33-413-Facebook.jpg,0,"印Ačio,Lietuva!感謝立陶宛外長發文挺台MOFAthanksLithuanianMinisterForeignGabrieliusLandsbergisforhiscommentpiecemiupportofTaiwand:【譯文:為什麼世人以為俄羅斯可在三日內游被|烏克蘭?】(這個譯文特別送給努力讓世界看見香港和台灣|利確萄外電話GlobalNewsHexForTaiwanRublevAndre21-036影演出,202分准",2,0.74,1,0,20,0,71,0,1,0
U2,2,1660056634000-2022-08-09-22-50-34-413-Facebook.jpg,0,"Ačiū,Lietuva!感謝立陶宛外長發MOFAthanksLithuanianForeignMinisterGabrieliusLandsbergisforhiscommentpieceinsupportofTaiwan100西班牙地中海艾蜜莉大嬸和其文挺台",2,0.74,1,0,20,0,72,0,1,0
U2,2,1660056635000-2022-08-09-22-50-35-413-Facebook.jpg,0,"陳文-ukraine/請鎖PrikuShiu李传洋颜值跟理念初是按林協健感恩外太帥了……20小時價204sMinistryofForeignAfters,ROC(Taiwan)https://www.telegraph.co.uk/world-news/2022/08/08/free-world-cant-allow-taiwan-become-second12小時回酒HulingChen節氣度與內通成正比利~9991小時10telegraph.co.ukThefreeworldcan'tallowTaiwantobecomeaseco預顧創赞该槽300",2,0.74,1,0,20,0,73,0,1,0
U2,2,1660056637000-2022-08-09-22-50-37-413-Facebook.jpg,0,"aminJessieFishLeeder2小時NVivienHsiaoChen限…………謝謝你!颜值发理念都是地銀行2小時服40Lal有一天一定要去拜訪立陶宛GustavGajah彩色立海和國空運動國父的孩子,真正的女现金活2小時酒CaltyHisoAprinShe場同啓有见鉑創梦证槽1040",2,0.74,1,0,20,0,74,0,1,0
U2,2,1660056638000-2022-08-09-22-50-38-413-Facebook.jpg,0,"【002331譯文:烏克蘭7】印Ačia,Lietuva!感謝立陶宛外長發文挺台MOFAthanksLithuanianForeignMinisterGabrieliusLandsbergisforhiscommentpieceinsupportofTaiwan(這韩譯文特別送給努力讓世界看見香港和台灣k剖線外電站GlobalNewsmxForTaiwanRublevAndra21為什麼世人以為俄羅斯可在三日內消域36影服包,70次分享",0,0.74,0,0,19,0,75,0,1,0
U2,2,1660056697000-2022-08-09-22-51-37-413-Facebook.jpg,0,"要出中!图Hello藝術展10.0◎地推进和其他544人。查中Duchhh:I數據在HelloDuchh:Al數據藝術展Duchhh團隊全球首次大型特展,臺北山好評名次分服x",0,0.74,0,0,21,0,76,0,1,0
U2,2,1660056698000-2022-08-09-22-51-38-413-Facebook.jpg,0,"|Hello藝術展。OEM贴和其社544人யசுDuchhh要深全原出中上,查看更多OsDuchhh:Al數據在HelloDuchhh:Al數據ROTTIC{A}球首次大型特,臺北華山好輝x藝術展81次分享",0,0.74,0,0,21,0,77,0,1,0
U2,2,1660056699000-2022-08-09-22-51-39-413-Facebook.jpg,0,"|Hello深藝術照Duchhh圈展出中!..查看更多OsaOnane【HelloDuchhhh:數或藝術园】好既保球场|評不斷,盛大展出中!07Duohhh:AI數據藝術展x在HelloDuchhh:Al數據全球首次大型特展,臺北届山好輝43期雷區,173次分享。62次凝露百家",0,0.74,0,0,21,0,78,0,1,0
U2,2,1660056700000-2022-08-09-22-51-40-413-Facebook.jpg,0,"|0展出中)標軍聯【Hello!湖H在藝術展。查看中!OFFHelloDuchhh:AI數據藝術展Ducellohhh:Al教據Duchhh顾家全球首次大型特展,臺北華山好評更多Cucity:Al數據新街】好原常甜桶,國大陸出Or的家X",0,0.74,0,0,21,0,79,0,1,0
U2,2,1660056701000-2022-08-09-22-51-41-413-Facebook.jpg,0,"7[HelloOuchhhA評不斷,猶大出中!更多HelloDuchhh:Oas在HelloDuchhh:數據Duchhh图泽全球首次大型特展,臺北華山好坏展出中!..查看சு相則留言,173次分享-62年次职實AIRBX概知詳情",0,0.74,0,0,21,0,80,0,1,0
U2,2,1660056702000-2022-08-09-22-51-42-413-Facebook.jpg,0,"藝術展。HelloDuchh:On言AI數據在HelloDuchhh:A數據Duchhh圈深全球首次大型特展,臺北華山好评展出中!查看更多【HestoDuchhh:A)數據路街园】好概频详榜評不斷,盛大展出中上OUT43份訂言,173次分享,62年次前到Q版mx術展",0,0.74,0,0,21,0,81,0,1,0
U2,2,1660056703000-2022-08-09-22-51-43-413-Facebook.jpg,0,"評不斷,OUT的面Duchhh图深全展出中!查看更多將HelloDuchhh:AI數據新術展——在HelloDuchhh:Al數據Nurl.co【HelloCuchhh:Au數據都術展】好瞭解關標猛火層出中,41阿伯言(173次升單,62次新辣球首次大型特展,臺北華山好評將☆94x",0,0.74,0,0,21,0,82,0,1,0
U2,2,1660056704000-2022-08-09-22-51-44-413-Facebook.jpg,0,"凸面照藝術简约舒出OraHelloDuchhh:AI數據—在HelloDuchhh:Al數據Duchhh圈煤全球首次大型特展,臺北華山好評城出中!..查看更多【HelloCuchhh:周數據聆術圈】好|頭食甜糖評不斷,盛大展中工438公用:173次升服167年次聯戰Out-x藝術展家",0,0.74,0,0,21,0,83,0,1,0
U2,2,1660056705000-2022-08-09-22-51-45-413-Facebook.jpg,0,"時【|工程合師在台(部说灣計#期圳適工程師#程車濫高带来新|UNETAXL分彼端》下生活圈,為用戶提供聰明便捷的力量资深前端工程師勉斗香银钢#貓才大家好,我們是LineTai@LineToki是一個全新的網路叫車服務,運用最斯的Chatbot(聊天機器人)技術,無限下載:APP,以UNE提供叫計程車服務。庫連線上雜O的家FrontEndDevelopersTaiwan-XLineTaxRecruitFortendEnginor/翼深沉版產品開發】Seenior104人力銀行。..合你的最新工作Q41!查看更多生活提案,同科",0,0.74,0,0,22,0,84,0,1,0
U2,2,1660056706000-2022-08-09-22-51-46-413-Facebook.jpg,0,【104.com.tw|工程师(部商品開發分/SeniorFrontandEnginear]|LINETAXL勉斗裂聯網科语翻)资深前端,0,0.420824176,0,0,23,0,85,0,1,0
U2,2,1660056706000-2022-08-09-22-51-46-413-Facebook.jpg,1,61%TVBS新聞o小旋編都吃10型以內就给了XD#傳出可x,0,0.319175824,0,0,24,1,85,TVBS新聞,0,0
U2,2,1660056707000-2022-08-09-22-51-47-413-Facebook.jpg,0,西进OaOTVBS|巡轉者可吃超過20個很好?老箱破解龍城:真的痛|TVBS新聞網OB138針見留言。1次分享百家,0,0.474395604,0,0,25,1,86,TVBS,1,0
U2,2,1660056707000-2022-08-09-22-51-47-413-Facebook.jpg,1,"|週一:達比修登假期途體育家族要821000#本资MLB膀播预告板救球隊、道商主出,查看更多IMLB美國職棒大聯盟例行賽",0,0.265604396,0,0,26,0,86,0,0,0
U2,2,1660056708000-2022-08-09-22-51-48-413-Facebook.jpg,0,|預|TVBS新聞網OF公分有SI-1299,0,0.19967033,0,0,25,1,87,TVBS新聞,0,0
U2,2,1660056708000-2022-08-09-22-51-48-413-Facebook.jpg,1,"0士144跟涂體|週日21:00:3日本同ML35号预告www週一:達比修登板救球O育家族。IMLB美國職棒大隊、道奇主場,查看更多例行賽聯盟五南詔書。3伙分原",0,0.54032967,0,0,26,0,87,0,1,0
U2,2,1660056709000-2022-08-09-22-51-49-413-Facebook.jpg,0,水51副省西。1次分享,0,0.192802198,0,0,27,0,88,0,0,0
U2,2,1660056709000-2022-08-09-22-51-49-413-Facebook.jpg,1,"聆速體育家族821200#本资MLB豚场预告枸週一:達比修登板救球隊,運商主場,查看更多IMLB美國職棒大聯盟例行賽wearlaneA鋼鋁言,文分享眼",0,0.547197802,0,0,26,0,88,0,1,0
U2,2,1660056710000-2022-08-09-22-51-50-413-Facebook.jpg,0,"Hami週一:揉比修登板救球隊、道奇主場拱福掃週二:柑着一週再交手,洋基線起西雅图尋求胤週三:過不去的坎、大谷再關廠季10號週四:群里達機人當。湯庄破壁城:週五:夢幻成真2.0、夢回顧蘭玉米田球通週六-下通一:下半季第一波基祖大戰點燃戰火MLB美国模特大盟天天直播全台最多鎖定愛爾達電視(賽程仍有變動可能,請以每日預告圖為準)【收视路徑】※中華電信MOD200频道MELTA.TWhttps://etsoft.tw/channel/play/101/1#MLBonELTAIMLB美國職棒大聯盟例行賽TE3WEEdebietet",0,0.74,0,0,28,1,89,愛爾達電視,1,0
U2,2,1660056711000-2022-08-09-22-51-51-413-Facebook.jpg,0,014*HamiVideohttps://hamivideo.hinet.net*中继電信MOD200频道*ELTA.tvhttps://eltaott.tw/channel/play/101/1#MLBONELTANMLB美國職棒大聯盟例行賽17.0015.0099.32$35.0057.0052.0037.505道OraSA預習者。次分享,0,0.614505495,0,0,26,1,90,eltaott,1,0
U2,2,1660056711000-2022-08-09-22-51-51-413-Facebook.jpg,1,SHEKEAD限芽加他问情话巷間線:每滿2萬送2年商品採用,0,0.125494505,0,0,29,0,90,0,0,0
U2,2,1660056712000-2022-08-09-22-51-52-413-Facebook.jpg,0,*HamiVideohttps://hamivideo.hinet.net度https://eltott.tv/channel/play/101/1#MLBONELTANMLB美國職棒大聯盟例行賽洋基天慢39>小福@@&AIMK,0,0.554065934,0,0,26,0,91,0,1,0
U2,2,1660056712000-2022-08-09-22-51-52-413-Facebook.jpg,1,國限時加倍回饋活動開跑:每滿2送2千商品抵用IKEAO更創工作新面貌,0,0.185934066,0,0,30,0,91,0,0,0
U2,2,1660056713000-2022-08-09-22-51-53-413-Facebook.jpg,0,nan,2,0.74,1,0,31,0,92,0,1,0
U2,2,1660056714000-2022-08-09-22-51-54-413-Facebook.jpg,0,WHongLia下標拜是狄洋基又要被修理了5723089EARS不會因為射手是Gibert愛爾達美聯台52酒10,2,0.74,1,0,31,0,93,0,1,0
U2,2,1660056715000-2022-08-09-22-51-55-413-Facebook.jpg,0,人·HarreVietaphttps://hamivideo.hinet.nethttps://ettaatt.tw/chanme/play/101/1#MLBonELTAIMLB美國職棒大聯盟例VEYNOUAKOSAwwwa改版行賽NA,0,0.554065934,0,0,26,0,94,0,1,0
U2,2,1660056715000-2022-08-09-22-51-55-413-Facebook.jpg,1,TRUEIKEAS限時加倍回關活動用:每滿2间送2千商品抵用規劃工作新園統,0,0.185934066,0,0,32,0,94,0,0,0
U2,2,1660056716000-2022-08-09-22-51-56-413-Facebook.jpg,0,"0144方面https://eltaatt.tw/charme/play/101/1wHarriVideohttps://hamivideo.hinet.net#MLBONELTAFIMLB美國職棒大聯盟例行賽WEW品ée.Ot8B言,認分米福",0,0.554065934,0,0,26,0,95,0,1,0
U2,2,1660056716000-2022-08-09-22-51-56-413-Facebook.jpg,1,限婆加倍回饋活動開:每滿2送2年商品採用IKEA也一規劃工作新面貌...X,0,0.185934066,0,0,33,0,95,0,0,0
U2,2,1660056717000-2022-08-09-22-51-57-413-Facebook.jpg,0,◎行經其行144人河路,0,0.179065934,0,0,34,0,96,0,0,0
U2,2,1660056717000-2022-08-09-22-51-57-413-Facebook.jpg,1,"*加倍的能CKEA企聚卡卡双國旗,栢偶景輯:因體如回限SIVEIKEAS查:限勢加侣紐活動開啓:每滿2萬送2年商品抵用規劃工作新面貌IKEASth",0,0.560934066,0,0,29,0,96,0,1,0
U2,3,1660056851000-2022-08-09-22-54-11-416-Facebook.jpg,0,"wwe罹患了0205822西游【#NHK特別節目】權威醫出了師推失智症》90歲的日本失智症领域權成一長谷川公布了自己種患失智症的事,查看更多和天抽初后比赛卷(NHK特別節日/失智症凝威新股簡多醫師失智住90則留言,136925分車NHKWorld-JapanChinesentraditionalⒸmunia)《失智失智症權威醫師長谷川和夫a罹患了失理。X",0,0.720274725,0,0,35,0,97,0,1,0
U2,3,1660056851000-2022-08-09-22-54-11-416-Facebook.jpg,1,Emmy日劇時間,0,0.019725275,0,0,36,0,97,0,0,0
U2,3,1660056853000-2022-08-09-22-54-13-416-Facebook.jpg,0,"world點此觀看NHK智能模进了失智症》OFO5,822觀看更多特別節目/失智信權威9A則指出,1989次分家",0,0.291703297,0,0,37,0,98,0,0,0
U2,3,1660056853000-2022-08-09-22-54-13-416-Facebook.jpg,1,"C其實我覺得論文系真正影響到的應該是陳時中。桃園因為是跟任校政檢縣市,有主場優勢,而張善政的能耐大概在上次總統大選也暴露無填了。智至自己總該能挺得住,然而台北、新竹坡板运具領先優勢的選區現在就比較危險,我猜台市在這兩天變化應該是全國大的。#沒想到我肚子這麼痛腦子還能想事情不北料23788-7899Emmy劇19小時硬2322時間人將x",0,0.448296703,0,0,38,0,98,0,1,0
U2,3,1660056854000-2022-08-09-22-54-14-416-Facebook.jpg,0,口水,0,0.129615385,0,0,37,0,99,0,0,0
U2,3,1660056854000-2022-08-09-22-54-14-416-Facebook.jpg,1,"DEnemy坦劇1985其實我覺得讀文案真正影響到的應該是陳時中,桃園因為是現任執政黨縣市,有主場優勢,而張善政的能耐大概在上次總統大選也暴露無退了。智至自己應該描得住,然而台北、新竹植種地現在就比較發燒,我情台北市在這兩天怒化意該是全國极大的。#沒想到狡肚子这空者腦子還简利共和其他2不具領先優勢選區能想事情◎377人的時間水237號留言。7次分家公分族",0,0.449175824,0,0,38,0,99,0,1,0
U2,3,1660056854000-2022-08-09-22-54-14-416-Facebook.jpg,2,"齊心佔力,共辉煌陳家揚薦社群,探索你的興,加入推",0,0.161208791,0,0,39,0,99,0,0,0
U2,3,1660056855000-2022-08-09-22-54-15-416-Facebook.jpg,0,*的家,0,0.129615385,0,0,39,0,100,0,0,0
