user,qid,images,pid,context,percent,comment,outer_link,code_id,news,biggest,repeat,typing,like,share,detect_time,row_index,visible time,discuss,discuss_reason,picture_number,color
U3,1,1660012534000-2022-08-09-10-35-34-371-Facebook.jpg,1,"8月司林靜儀醫舞温傑堅定斯中二〇2日1824最洛西議長抵台,全球關注。籤助接了三個站牌,-参度自土耳其,查看更多◎七旬老站数过和其他1.7萬人222則留言-286次分享6x",0.446923077,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,82,0,0, ,41,"rgba(4,134,219,1)"
U3,1,1660012535000-2022-08-09-10-35-35-371-Facebook.jpg,0,0270湖令#LONBELTONO,0.195549451,0,0,37,0,0,0,0,0,0,2022/8/9 10:35,83,0,0, ,42,"rgba(0,68,255,1)"
U3,1,1660012535000-2022-08-09-10-35-35-371-Facebook.jpg,1,"洛西司林4月2日14:26裴議長抵台,全球關注。圈時接了三個訪問。一個來自土耳其,查看更多:大七常自讨和其他17日入222日包,336次分享Osa温柔坚定新中靜儀醫師",0.537087912,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,84,0,0, ,42,"rgba(4,134,219,1)"
U3,1,1660012535000-2022-08-09-10-35-35-371-Facebook.jpg,2,,0.007362637,0,0,51,0,0,0,0,0,0,2022/8/9 10:35,85,0,0, ,42,"rgba(2,22,105,1)"
U3,1,1660012536000-2022-08-09-10-35-36-371-Facebook.jpg,0,"0%69DE.DONWELTAOr11天公盃,1次分享",0.195549451,0,0,37,0,0,0,0,0,0,2022/8/9 10:35,86,0,0, ,43,"rgba(0,68,255,1)"
U3,1,1660012536000-2022-08-09-10-35-36-371-Facebook.jpg,1,"因「期。為這種壓育林服儀醫師温柔堅定新中'=018281824-0注。裴洛西議長抵台,全球制個站間,一個來自土耳其,二個來自雖時接了三同打砸,所以幾乎隔時準備:我表示台灣過去在國際上長期是立的,我們都能理解與我們友好的國際友人會受到中國的威誉著可能被取消的样|訪、中國在軍事恫嚇成是貿易經濟的不友善這也是為什麼要洛西議長在中國非常粗魯不义的對她的拜訪發出軍事威脅之後,她依然拜訪台灣非常強烈的感動與由衷的歡迎。時,台灣民眾有力之下,依然堅持的友誼,更是不容x",0.544450549,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,87,0,0, ,43,"rgba(4,134,219,1)"
U3,1,1660012537000-2022-08-09-10-35-37-371-Facebook.jpg,0,"ON6-06-ONBELTANDOs11天官書,分享1次分享",0.18043956,0,0,37,0,0,0,0,0,0,2022/8/9 10:35,88,0,0, ,44,"rgba(0,68,255,1)"
U3,1,1660012537000-2022-08-09-10-35-37-371-Facebook.jpg,1,"體对接了A.我表示台灣過去在有媒體詢問「台灣育林际催醫師道茨艇出航中=o3月2日11裴洛西議長抵台,全球關注。國際上長期是孤立的,我們都能理解與我們友好的國際友人會受到中國的威脅與打壓,所以機乎隔時準備著可能被取消的拜訪、中國在軍事恫嚇或是貿易經濟的不友善,這也是為什麼装店西議長在中國非常粗魯不文的她的拜访發出军事威母之後,她依然拜訪台灣時,台灣民眾有非常強烈的感動與由衷的歡迎。因為這種壓力之下,依然堅持的灰雄,更是不容對24一個來自土耳其,二個來自三個訪問。6民眾是否非常恐怖?因為中國",0.55956044,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,89,0,0, ,44,"rgba(4,134,219,1)"
U3,1,1660012538000-2022-08-09-10-35-38-371-Facebook.jpg,0,进Oa的眼,0.151593407,0,0,37,0,0,0,0,0,0,2022/8/9 10:35,90,0,0, ,45,"rgba(0,68,255,1)"
U3,1,1660012538000-2022-08-09-10-35-38-371-Facebook.jpg,1,"與打壓有媒體詢問「台灣有表示軍事的威間,」育林靜儀醫師温柔堅定新中2014-0。裝洛西議長抵台,全球關注接了三個站間,一個來自土耳其,二個來自购对出口,隨時準我表示台灣過去在國際上長期是空的,我們都能理解與我們友好的國際友人會受到中國的威脅所以遊乎備著可能被取消的拜站,中國在軍事假勝成是貿易經濟的不友善,這也是為什麼装洛西議長在中國非常粗魯不交的之後然拜訪台灣時,台灣民眾有非常強烈的感動與由衷的歡迎。因為這種壓力之下,依然堅持的反抗,更是不容對她的拜訪發出軍事成,她依民眾是否非常恐慌?因為中國X",0.588406593,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,91,0,0, ,45,"rgba(4,134,219,1)"
U3,1,1660012539000-2022-08-09-10-35-39-371-Facebook.jpg,0,,0.004615385,0,0,46,0,0,0,0,0,0,2022/8/9 10:35,92,0,0, ,46,"rgba(4,134,219,1)"
U3,1,1660012539000-2022-08-09-10-35-39-371-Facebook.jpg,1,"善待有表示軍接裴洛西議長抵了事428124的三個站間母林静儀器師通常堅定新中-0台,全長期是孤立的。我們都我表示台灣過去在國際上你理解與我們友好的國與友人會受到中國的威脅消的拜站、中國在軍事帽濕成屋實易經濟的不友善。與打壓,所以搬乎隨時準備著可能被取這也是為什園装洛西議長在中國非常粗魯不文的對她的拜訪發出軍事威脅之後,她依然拜訪台灣烈的感動與由來的歡迎,因為這種壓力之下,依然堅持的友谊,更時,台灣民眾有非常強是不容有规遭詢問「台灣民眾是否非常恐慌?因為中國威化。」我回答他們,中國軍機威發挑节台灣已經是每天發生的事情,台灣不會天真的以為區域和平不受威發,但是也越來越發現,立自己、妥協中域的和平;反而我們必須|園,並不能因此換得借球關,一個來自土耳其,二個來自注。",0.735384615,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,93,0,0, ,46,"rgba(4,134,219,1)"
U3,1,1660012540000-2022-08-09-10-35-40-371-Facebook.jpg,0,"|站、中自示媒借的問有有表示軍事的威國在軍二〇8021824-0裝泡西議長照台,全球關注。臨時接了三個訪問,一個來自土耳其,二個來自|我表台灣過去在國際上長既是孤立的,我們都能理解與我們友好的医專友人會受到中國的威警與打壓,所以幾乎所時準備著可能被取消的拜或是露易經濟的不友善這也是為什麼裴洛西議長在中國非常相像不文的對她的拜訪發出軍事威脅之後,她依然拜訪台灣時,台灣民眾有非常强烈的感動與由衷的歡迎。因為這種壓力之下,依然堅持的友雄,更是不容「親他,中國軍機級商机替台灣已經是每天發生的事情,台灣不會天真的以為匿域和平不受威發,但是也越來越發現,立自己、妥協中園,並不能因此得區域的和平;反而我們必須己的防禦能力,同時尋求各種可能,和國事帽眼聞。」「台灣民眾是否非常恐预?因為中國",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,94,0,0, ,47,"rgba(4,134,219,1)"
U3,1,1660012541000-2022-08-09-10-35-41-371-Facebook.jpg,0,"的時接時,台我回答他們灣了三個這也是為什麼装洛西對她的拜訪發出軍事威脅月2011246北海内議長抵台,全球關注。,因為這種壓力之下,依然堅持民眾有非常強|我表示台灣過去在國際上長期是立的,我們都能理解與我們友好的國際友人會受到中國的威脅與打壓,所以幾乎隨時準備著可能被取消的拜站、中國在軍事相關這是貿易經濟的不友善有天早麗香菲常恐院?因為中國有媒體詢聲「發生的事情,台灣不會天真的以為區域和平不受威發,但是也越來越發現、確立自己、妥協中據,並不能因此換得證域必須建立自己的防側能力,同時尋求各種可能,和國的和平;反而我們際社會建立正常關係。時間,一個議長中國軍構成离挑替台灣已經是每天烈在中國之後,她依來自土耳其、二個來自的感動與由衷的歡迎。非常的友谊,更是不容然拜粗魯不文的訪台灣",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,95,0,0, ,48,"rgba(4,134,219,1)"
U3,1,1660012542000-2022-08-09-10-35-42-371-Facebook.jpg,0,"有的威當時接了三個訪問,一個來自土耳其,二個來自英國。我表示台灣過去在國際上長期是孤立的,我們都能理解與我們友好的國際友人會受到中國的威脅與打壓,所以腐乎隨時準備著可能被取消的項方、中國在軍事恫嚇或是質易經濟的不友善。這也是為什麼衰洛西議長在中國市常相容不文對她的拜訪發出军事威發之後,她依然拜訪台時,台灣民眾有非常強烈的感動與由衷的歡迎。的灣因為這種壓力之下,依然堅持的灰雄,更是不容有媒體詢問「台灣民眾是而非常恐极?因為中國表示軍事營」我回答他們,中國軍機遠非常台灣已經是每天發生的事情,台灣不會天真的以為區域和平不受國,並不能因此換得區域的和平;反而我們必須威脅,但是也越來越發現,立自己、妥協中建立自己的防景能力,同時罪求各種可能,和國際社會建立正常關係。的目共觀察別莊常多台灣人今晚關注義市西購長行程,興奮程度簡直像是新年倒數命+1",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,96,0,0, ,49,"rgba(4,134,219,1)"
U3,1,1660012543000-2022-08-09-10-35-43-371-Facebook.jpg,0,"|我表示台他們灣過去,中在能理解與我們友好的國際友人會受到中國的威脅與打菌,所以後平陆時準備著可能被取消的环站,中國在軍事假眼成是貿易經濟的不友善這也是為什麼装洛西議長在中國非常粗魯不文的對她的拜訪發出軍事威脅之後,她依然拜訪台灣路,台灣民眾有非常懂烈的感動與由液的節錄。因為這種壓力之下,依然堅持的友情,更是不容有媒颈詢問「台灣民眾是否非常恐慌?因為中國有表示軍事的威脅。」我回答發生的事情,台灣不會天真的以為區域和平不受威發,但是也越來越發現,孤立自己、妥協中、國軍「國,並不能因此換得區域的和平;反而我們必須建立自己的防能力,時尋求各種可,國察社會建立正常關係。「而且我觀察到非常多台灣人今晚關注洛西请長行程,請奮程度預直像是新年倒數5~1我相信國際關係不會在今台灣正在一步一步的成為國際社會上,支持民主自由與人權共同價值晚就撬比劇變,但是,國機際上同混體出發台灣長期是孤立的已經能是,我們都和每天",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,97,0,0, ,50,"rgba(4,134,219,1)"
U3,1,1660012544000-2022-08-09-10-35-44-371-Facebook.jpg,0,"媒體詢問「台灣因為這種壓力之下,我表示台灣過去在國有有表示軍事的威發。」的威脅法理解與我們友好的國境友人會受到中國與打壓,所以機乎隨時準備著可能被取消的样站,中國在軍事相關成是貿易經濟的不友善,這也是為什麼装洛西議長在中國非常粗魯不文的對她的拜訪發出軍事威脅之後,她依然拜訪台灣|時,台灣民眾有非常強烈的感動與由衷的軌道,我回答他們,中國軍機威脅挑符台灣已經是每天發生的事情,台灣天真的以為關城和平不受風發,但是也越來越發現,確立自己、妥協中國,並不能因此換得證域的和平;反而我們必須建立自己的防測能力,同時尋求各種可能,和園聚社會建立正常關係,「而且我觀察到非常多台灣人今晚關注豪洛西浦長行程,寶奮程度簡直像是新年倒數發。」|我相信國際關係不會在今晚就從此劇變,但是,支持民主不會際上民單是否非常恐慌?因為中國依然堅持的友誼,更是不容長期是孤立的,我們都",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,98,0,0, ,51,"rgba(4,134,219,1)"
U3,1,1660012546000-2022-08-09-10-35-46-371-Facebook.jpg,0,"聚社會發生的威脅,但是有表示軍事的威建立有媒體詢問「台灣也正常關事情,台灣不會越來桶我表示台灣過去在國際上長期是孤立的,我們都我們友好的國友人會能理解與受到中國的威脅拜與打础,所以麥可隨時準備著可能被取消的|訪、中國在軍事帽球是貿易經濟的不友善這也是為什麼装洛西議長在中國非常粗魯不文灣對她的拜訪發出军事威母之後,她依然拜訪台時,台灣民眾有非常強烈的感動與由衷的歡迎。因為這種壓力之下,依然堅持的灰雄,更是不容|我回答他們,中國軍機或音挑量台灣已經是每天天真的以為區域和平不变圖,並不能因此搞得區域的和平;反而我們必須建立自己的防溺能力,同時非求各種可能,和國係「而且我觀察到非常多台灣人今晚關注表内西语長行程,興奮程度簡直像是新年倒數咎。」我相信國際關係不會在今晚就從此劇獎。但是,台灣正在一步一步的成為國際社會上,支持民主自由與人權共同调值的夥伴。。」越發。民單是西非常恐微了現,现立自己、因妥協為中國中的",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,99,0,0, ,52,"rgba(4,134,219,1)"
U3,1,1660012547000-2022-08-09-10-35-47-371-Facebook.jpg,0,"訪、中國在軍日由與人權共同價值的事恫我表示台灣過去在國際上長期是冷的能理解與我們友好的國博发人也受到中國的威化與打壓,所以機乎隨時準備著可能被取消的拜:事的這也是為什覆發洛西長在中國市常粗魯不文訪台對她的拜訪發出軍威鎊之後,她依然拜灣不容有媒體的問「台灣民眾是否非常恐微?因為中國有表示軍事的威音,」我回答他們,中國軍機威發执體台灣已經是每天發生的事情,台灣不會天真的以為能城和平不受國,並不能因此梅得圆域的和平;反而我們必須威脅,但是也越來越發現,孤立自己、妥協中|建立自己的防附能力,同時聯求各種可能,和隨類社會建立正常關係。「而且我觀察到非常多台灣人今晚關注要将西域長行程,興奮程度簡直像是新年倒數日我相信國際關係不會在今晚就從此劇變。但是,台灣正在一步一步的成為國際社會上,支持民主嚇或是其坐贸易。經油的不仅能",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,100,0,0, ,53,"rgba(4,134,219,1)"
U3,1,1660012548000-2022-08-09-10-35-48-371-Facebook.jpg,0,"這也是借的為什想有限有表示軍事的威音。」關係度衰「台不會值能理解與我們友好「而且我觀察到非常台灣人今晚關注表長行程,興奮程度簡直像是新年倒數瞓。」與打壓,所以機乎隨時準備著可能被取消的拜|訪、中國在軍事恫嚇或是贸易经济的不仅给洛西議對她的拜访發出軍事威發之後,她依然拜訪台灣時,台灣民眾有非常運烈的感動與由衷的歡迎。因為這種壓力之下,依然堅格的友誼,更是不容:我回答他們,中國軍機威視體台灣已經是每天發生的事情,台灣不會天真的以為面域和平不受國,並不能因此得區域的和平;反而我們必須建立自己的防粥能力,同時罪求各種可能,和國威脅,但是也越來越發現,立自己、妥協中擦社會建立正常關係。我相信國際台湾正在一步一步的成為國際社會上,支持民主日由與人權共同價伴。在的多夥今長在灣民眾是否非常恐极了因為中國的國際友人曾受到中國的威脅晚中就國從市此劇常粗變,但魯不文的洛西議是,",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,101,0,0, ,54,"rgba(4,134,219,1)"
U3,1,1660012549000-2022-08-09-10-35-49-371-Facebook.jpg,0,"與訪打壓,所自由與人權共同一起團結,走向世界。台灣正在一步一步的成為國際社會,中國在軍事恫嚇成是貿易經濟我相信國際關係不會在今晚就從此劇以機乎隨時準備著可｢而且我觀察到非常多台灣人今晚關長行程,興奮程度簡直像是新年倒數②4的样這也是為什麼装洛西議長在中國非常粗魯不文的對她的拜訪發出軍事威脅之後,她依然拜訪台灣,時,台灣民眾有非常強烈的感動與由衷的歡迎。因為這種風力之下,依然堅持的灰雄,更是不容有媒體詢問「台灣民眾是否非常恐微?因為中國有表示軍事的威音,可|我回答他們,中國軍機威脅挑符台灣已經是每天發生的事情,台灣不會天真的以為區域和平不变國,並不能因此換得區域的和平;反而我們必須建立自己的防朋焰力,同經罪求各種可能,和園威發,但是也越來越發現,孤立自己、妥協中聚社會建立正常關係。價值的夥伴能被取消的不友上,支持民主注表咨西域變,但是,善,",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,102,0,0, ,55,"rgba(4,134,219,1)"
U3,1,1660012550000-2022-08-09-10-35-50-371-Facebook.jpg,0,"國,我相並我信國際觀不能因關察到係此非不換「而且長行程,興奮程度蘭直像是新年倒數恭11常多|訪、中國在軍事個遊成是貿易經濟的不友善這也是為什麼發泡四議長在中國非常相惜不文的對她的拜訪發出軍事威脅之後,她依然拜訪台灣誌,台灣民眾有非常强烈的感動與由衷的歡迎。因為這種壓力之下,依然堅持的反證,更是不容有媒體活點?因為中國|我回答他們,中國軍機威爾鴇台灣已經是每天發生的事情,台灣不會天真的以為!域和甲不受|威發,但是也越來越發現,確立自己、妥協中、會在得區建立自己的防能力,同時尋求各種可能,和國際社會建立正常關係。台灣正在一步一步的成為國際社會上,支持民主自由與人權共同價值的夥伴一起團結,走向世界。台灣今晚人今。就從域的和平;反而我們必須此劇變晚關注到洛西浦,但是,",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,103,0,0, ,56,"rgba(4,134,219,1)"
U3,1,1660012551000-2022-08-09-10-35-51-371-Facebook.jpg,0,"一起图結,媒體詢問「走有有表示軍事的威脅。自由與人權共同價值的向世界,「而且我觀察到非常多台灣人今晚關注張長行程,預奮程度簡直像是新年倒數話+工這也是為什麼装洛西議長在中國非常租兽不文的對她的拜訪發出軍事處發之後,她依然拜訪台灣時,台灣民眾有非常強烈的感動與由衷的歡迎,因為這種壓力之下,依然堅持的灰雄,更是不容我回答他們,中國軍機威角挑閒台灣已經是每天發生的事情,台灣不會天真的以為區域和平不亚威脅,但是也越來越發現,確立自己、妥協中「國,並不能因此換得區域的和平;反而我們必須建立自己的防粥能力,同時罪求各種可能,和國來社會建立正常關係。我相信國際關係不會在今就從此劇望,但是,台灣正在一步一步的成為國際社會上,支持民主台灣民是西非常恐微了因為中國夥伴。晚洛西诺",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,104,0,0, ,57,"rgba(4,134,219,1)"
U3,1,1660012552000-2022-08-09-10-35-52-371-Facebook.jpg,0,"湾正在一有媒體詢問有表示軍事的威脅。」步一步的台自由與人權共同價值的夥伴。一起跟結,虛與世界,時,台灣民眾有非常強烈的感動與由衷的歡迎。因為這種压力之下,依然堅持的灰雄,更是不容我回答他們,中國軍機威發机票台灣已經是每天發生的事情,台灣不會天真的以為個城和平不变威脅,但是也越來越發現,孤立自己、妥協中國,並不能因此得區域的和平;反而我們必須建立自己的防爾能力,同時罪求各種可能,和園謝社會建立正常關係。「而且我觀察到非常多台湾人今晚關注表咨西浦長行程,興奮程度簡直像是新年倒數器。」我相信國際關係不會在今晚就從此劇變,但是。會上,支持民主成為「台灣民眾是否非常恐版?因為中國國際社",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,105,0,0, ,58,"rgba(4,134,219,1)"
U3,1,1660012553000-2022-08-09-10-35-53-371-Facebook.jpg,0,"一發生起我回答他的事們情,,眼睛,走向世界,中台灣國軍不對她的拜访發出军事威發之後,她依然拜訪台灣時,台灣民眾有非常强烈的感動與由衷的戰線,因為這種压力之下,依然堅持的友識,更是不容有媒遭詢問「台灣民眾是否非常恐耀?因為中國有表示軍事的威脅。」桃威脅,但是也越來越發現,立自己、妥協中關,並不能因此換得區域的和平;反而我們必須建立自己的防禦能力,同時尋求各種可能,和國際社會建立正常關係。「而且拉麵術劉若常多台灣人今晚關注康市西城要行程,請來程度簡直像是新年倒數51我相信國際關係不會在今晚就從此劇變,但是,台湾正在一步一步的成為國際社會上,支持民主|自由與人權共同價值的成夥伴。會天真的以為低域和平不受金拱照台灣已經是每天",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,106,0,0, ,59,"rgba(4,134,219,1)"
U3,1,1660012556000-2022-08-09-10-35-56-371-Facebook.jpg,0,"辦一起因為這種壓力有媒體詢問「台有表示軍事的威發」之社會建立正常關係。眼結,走向世界。下,依然是不容我回答他們,中國軍機威發台灣已經是每天發生的事情。台灣不會天真的以為區域和平不受中威脅,但是也越來越發現,孤立自己、妥協國,並不能因此搞得圆域的和平;反而我們必須建立自己的防禦能力,同時尋求各種可能,和園「而且我觀察到非常多台灣人今晚關注衰洛西議每行程,與餐輪發簡體像是新年倒數器。」我相信國際關係不會在今晚就從此劇變,但是,台灣正在一步一步的成為國際社會上,支持民主自由與人權共同價值的影作。灣民眾是而非常恐性?因為中國坚持的灰雄,更",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,107,0,0, ,60,"rgba(4,134,219,1)"
U3,1,1660012557000-2022-08-09-10-35-57-371-Facebook.jpg,0,"一起並團結,走向世界。有媒體詢問「台灣民眾是否非常恐极?因為中國有表示軍事的威脅。」我回答他們,中國軍機威習台灣已經是每天發生的事情,台灣不會天的以為區域和平不受威脅,但是也越來越發現,現立自己、安悅中。不能因此换得圖域的和平;反而我們必須圖,建立自己的防禦能力,同時罪求各種可能,和國際社會建立正常關係。「而且我觀察到非常多台灣人今晚關注義市西清長行程,興奮程度簡直像是新年倒數師。」我相信國際關係不會在今晚就從比劇獎。但是,台灣正在一步一步的成為國際社會上,支持|民主自由與人權共同價值的夥伴。真",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,108,0,0, ,61,"rgba(4,134,219,1)"
U3,1,1660012558000-2022-08-09-10-35-58-371-Facebook.jpg,0,"一起團結我相信國際,走向世關界台灣正在一步一步的成為國際社會上,自由與人權共网偏值的夥伴。。。有媒體的問「台灣民單是西非常恐慌?因為中國有表示軍事的威發。」我回答他們,中國軍橋台威挑灣已經是每天發生的事情,台灣不會天真的以為區域和平不受威脅,但是也越來越發現,確立自己、妥協中圖,並不能因此得證域的和平;反而牠們必須建立自己的防禦能力,同時罪求各種可能,和園際社會建立正常係程度|關係不會在今晚就掉比劇赞。但是,支持民主",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,109,0,0, ,62,"rgba(4,134,219,1)"
U3,1,1660012559000-2022-08-09-10-35-59-371-Facebook.jpg,0,"立自己的防潮建際社會建立正常關係。能台灣正在一步一步的自由與人權共同價值的夥伴。一起用結,走向世界。力我相信際關係不會在今校劇獎,「而且我觀察到非常多台灣要行程,并奮程度簡直像是新年倒數51有媒體詢問「台灣民眾是否非常恐怖了因為中國有表示軍事的成份。」|我回答他們,中國軍機成與挑台灣已經是每天發生的事情,台灣不會天真的為區域和平不变威脅,但是也越來越發現,確立自己、妥協中國,並不能因此换得區域的和平;反而我們必須各種可能,和國同時尋成為國際社會上,求以人今晚關注表咨西流支持民主。但是。",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:35,110,0,0, ,63,"rgba(4,134,219,1)"
U3,1,1660012560000-2022-08-09-10-36-00-371-Facebook.jpg,0,"有我回媒鄭社會答他們建立正常,體詢問「台灣有表示軍事的威發。」中自由與人權共同價值一起團結,走向世界。國關係軍機發生的事情,台灣不會天真的以為區域和平不發威脅,但是也越來越發現,確立自己、妥協中國,並不能因此擠得區域的和平;反而我們必須建立自己的防無力,同時尋求各種可能,和國。的夥伴「而且我觀察到非常多台灣人今晚關注張洛西语長行程,興奮程度簡直像是新年倒數器。」我相信國際關係不會在今晚就往此劇變,但是台灣正在一步一步的成為國際社會上,支持民主:。威民眾是否非常恐怖?因為中國爾批發台灣已經是每天",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:36,111,0,0, ,64,"rgba(4,134,219,1)"
U3,1,1660012561000-2022-08-09-10-36-01-371-Facebook.jpg,0,"我相發生一起信自的己國事情的跟貼,走且我觀察到際關,防制台係建立辦社會建立正常關係。向世非不灣不能力界會在常多,發現,「而長行程,請奮程度間直像是新年倒數51我回答他們,中國軍機威脅挑體台灣已經每天為認域和平不受立自己、妥協中,今威脅,但是也越來越園,並不能因此换得區域的和平;反而我們必須求各種可能,和國台會天真的以台灣正在一步一步的成為國際社會上,支持民主自由與人權共网價值的夥伴。同時尋+老自和其第17天172按套,336次升車灣晚人納今拉晚請比劇變注衰,但洛西議是",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:36,112,0,0, ,65,"rgba(4,134,219,1)"
U3,1,1660012562000-2022-08-09-10-36-02-371-Facebook.jpg,0,"一起困站建立自己的防做能力,黑社會建立正常關係。|自由與人權共同價值的,走向世界,「而且我觀察到非常多台灣長行程,請奮程度簡直像是新年倒數+1我回答他們,中國軍機威脅挑體台灣已經是每天真的以為區域和平不受發生的事情,台灣不會天威發,但是也越來越發現,立自己、妥中、園,並不能因此换得借域的和平;反而我們必須我相信國際關係不會在今晚就從此劇變,但是,台灣正在一步一步的成為國際社會上,支持民主七台自结和其第17天222日按霞,336次分車夥伴。,同時尋求各種可能,和固同人今晚關注衰洛西議",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:36,113,0,0, ,66,"rgba(4,134,219,1)"
U3,1,1660012564000-2022-08-09-10-36-04-371-Facebook.jpg,0,wwCIF白交友《H035.pt')csrTㄖㄙU.回58.3ㄓㄚㄏㄐap.²根麵搭哥-神寫行·这紐妳說得真好天帽660iBrainLee熱哥哥哥-侯窗行日航聚落西政梆子施志昌◎･沿戏威廉委員!今晚真的太令人感動發天香酒1830.h.4我,0.74,1,0,46,0,1,0,0,0,0,2022/8/9 10:36,114,0,0, ,67,"rgba(4,134,219,1)"
U3,1,1660012565000-2022-08-09-10-36-05-371-Facebook.jpg,0,"查原料环政院——一對洛西奧粉紫份零食饼券注裴是新年倒數獎。1號入座顶回家FPattyHou歌橘子+炸看其长95世門紐經-線离行添·超級議長行程的me有權靜儀委員的多力發聲,讓全世界更知道台灣天CARIN軟精子「而且我觀察到非常多台湾人今晚關,與個程度簡直像NEBOBE威廉委員!今晚真的太令人感動。183060行BraisLee焦糖芬恩·换意行日航装备改",0.74,1,0,46,0,1,0,0,0,0,2022/8/9 10:36,115,0,0, ,68,"rgba(4,134,219,1)"
U3,1,1660012566000-2022-08-09-10-36-06-371-Facebook.jpg,0,"你說最新伏C36双桥子CM陳氏英注裴洛Brain学生林松版有藏更知道台灣年倒靜儀數MPatty查看其他美容酒一對號入座的西議長大哥-我行·比起得真好著(2)恭。HouR橘子好行程」·或拼委員!今晚真的太令人感能發180me「而且我觀察到非常多台灣人今晚關罐LeeKe哥特宽行日前默洛西委員的多力發聲,讓全世界,與爾程度簡直像1990160",0.74,1,0,46,0,1,0,0,0,0,2022/8/9 10:36,116,0,0, ,69,"rgba(4,134,219,1)"
U3,1,1660012568000-2022-08-09-10-36-08-371-Facebook.jpg,0,"都15唐播戰機已李状腺我家在查看其他我方VivianLee真的像新年倒數天康購真的有被感動天眼盟MignonneLiao要想到他真的來了經會分辨戰真的天天明:戰到機的航全家盯著電視螢幕來了嗎?」「東了來了!」天霞国度機經過然後心想,隔壁神經病「又」天天發按理LeoYangSignorreLiao有人來白帶故影德線下的聲音了行行140",0.74,1,0,46,0,1,0,0,0,0,2022/8/9 10:36,117,0,0, ,70,"rgba(4,134,219,1)"
U3,1,1660012569000-2022-08-09-10-36-09-371-Facebook.jpg,0,"了天扫描Ohman真的都已然後心神經來了經會戰機真的天我家在我方思!」Lea参与其他四面MignonneLisa沒想到真的來了VivianLee真的像新年倒飲分会天素素戰有被感動到變道顺天刷全家盯著電視螢幕來了嗎?來310機的航線下,隔壁神經病「又」YangMignonneLiaoARE32Ⓒ分辨戰機經過的聲音了秒秒天天簪140",0.74,1,0,46,0,1,0,0,0,0,2022/8/9 10:36,118,0,0, ,71,"rgba(4,134,219,1)"
U3,1,1660012570000-2022-08-09-10-36-10-371-Facebook.jpg,0,"a門特CA陳成路然後心神是真的有天Mignonne沒想到全了來了!」津思被RE重Lisa她真的來感動到度WinLee真的像新年倒數6天霞国家320了華,隔壁神經病「又」家盯著電視螢幕「來了嗎?」「來戰機真的天天网我家在我方戰機的航坡下都已經會分辨戰機經過的聲音了行行F10LeoYangMignonneLisoARBR天天登31089140",0.74,1,0,46,0,1,0,0,0,0,2022/8/9 10:36,119,0,0, ,72,"rgba(4,134,219,1)"
U3,1,1660012571000-2022-08-09-10-36-11-371-Facebook.jpg,0,"我一起困結回答他們,,走向世界,①七旬老翁自述和其他1.7個人,更知道台灣「而且我觀察到非常多長行程,簡奮程度簡直像是新年倒數+1發生的事情,台灣不會天真的以為區域和平不發威發,但是也越來越發現,確立自己、妥協中國,並不能因此換得證域的和平;反而我們必須建立自己的防景能力,同林尋求各種可能,和國來社會建立正常關係。我相信國際關係不會在今晚就比劇變,但是,台灣正在一步一步的成為國際社會上,支持民主|自由與人權共同價值的夥伴。中國軍機威脅挑勿台灣已台灣人今晚關注版洛西临經是每天们",0.74,0,0,46,0,1,0,0,0,0,2022/8/9 10:36,120,0,0, ,73,"rgba(4,134,219,1)"
U3,1,1660012572000-2022-08-09-10-36-12-371-Facebook.jpg,0,"由與人權與其價自一起眼睛,走向世界,值的夥伴我台灣正在一步一步的成為國際社|會上,支持民主,◎七旬老拙自该和其炮1.7桶人222期服售,236次分享",0.459285714,0,0,46,0,1,0,0,0,0,2022/8/9 10:36,121,0,0, ,74,"rgba(4,134,219,1)"
