user,qid,images,pid,context,percent,comment,outer_link,code_id,news,biggest,repeat,story,reels,IG_comment,shorts,video,video_action,full_screen,typing,like,share,YT_comment,detect_time,row_index,visible time,discuss,discuss_reason,picture_number,color
U2,1,1661312849000-2022-08-24-11-47-29-116-Facebook.jpg,0,"不消是歡知壓榨當西門|出,我迎費者不。我|負擔不起子數覺們|樂,群和聯繫。」」的蒞臨認許多弱勢西ETRIPTE中被為並剝奪了客戶的利益。」多索群收尼位企業解決方案,涵蓋尖端技錢的娛樂產業,領先於電視、影音濫用了門子台北自動化工業展析B0聲明指出,索尼的行為讓數以百萬議人士在提供英國SkyNews的一份|聲明中表示,「遊戲現在是英國最大自的英國人術整們正處於生活成本危機之中,的玩家付出了代價,「特別錢包正以前所未有的方式被挺體依靠遊戲來建立社這位消保倡合雷端聯網己的地位AA身而和音ⒸX計",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,56,0,0, ,41,"rgba(135,206,255,1)"
U2,1,1661312850000-2022-08-24-11-47-30-116-Facebook.jpg,0,"|負|聲明指出,索DAYSOFAA聲明中表示,「遊戲現在是英國最大的娛樂產業,領先於電視、影音和音勢群體依靠遊戲來建立社「樂,許多弱群和聯繫。」攻略分0尼的行為讓數以百萬計。擔不起的玩是家付出了代價,「特別當我們正處於生活成本危機之中,費者的錢包正以前所未有的方式被消「壓榨。」歡迎蒞臨西門子台北自動化工業展X西門子數位企業解決方案,涵蓋尖端技術整合需湖聯網",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,57,0,0, ,42,"rgba(135,206,255,1)"
U2,1,1661312851000-2022-08-24-11-47-31-116-Facebook.jpg,0,"「|是|樂,負擔當聲明指我消費壓榨。」者的許多群和聯繫。」出,索尼DAYSOFPLAY的行為讓數以百OX歡迎蒞臨西門子台北自動化工業展西門子數位企業解決方案,涵蓋尖端技術整合雷端聯網不起的玩家付出了代價,「特別正處於生活成本危機之中,們錢包正以前所未有的方式被0AA弱勢群體依靠遊戲來建立社心得評測新聞資訊快!萬計",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,58,0,0, ,43,"rgba(135,206,255,1)"
U2,1,1661312852000-2022-08-24-11-47-32-116-Facebook.jpg,0,"目「是當消費者壓榨。」的錢圖/PlayStation_TW補充,「DAYSOFPLAY包正以前所未有索尼fAA我們正處於生活成本危機之中,負責此案的合夥人NatashaPearman主導著的OX歡迎蒞臨西門子台北自動化工業展西門子數位企室解決方案,通置尖端技術整合需網方式被",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,59,0,0, ,44,"rgba(135,206,255,1)"
U2,1,1661312853000-2022-08-24-11-47-33-116-Facebook.jpg,0,"發者B本不付成攻出過略PlayStation行,卻圖/PlayStation_TW比例。」遊戲和遊心得評測新聞分析fPLAY歡迎蒞臨西門子台北自動化工業展西門子数位戲內容負責此案的合夥人Natasha充,「索尼主導著Pearman補數位企業解決方案,涵蓋尖端技術整合雲端聯網的採取反競爭策略,導致消費高代價,與索尼提供服務成快資訊AA",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,60,0,0, ,45,"rgba(135,206,255,1)"
U2,1,1661312854000-2022-08-24-11-47-34-116-Facebook.jpg,0,"發PearmanPlayStation行,卻採補者付出過高「本不成比例。」代充,遊戲和遊戲歡迎蒞臨西門子台北自動化工業展西門子數位企業解決方案,涵置尖端技術整to內容贝f图/PlayStation_TW負責此案的合夥人Natasha「索尼主導著的|取反競爭策略,導致消費價,與索尼提供服務成合雲淋聯網數AA位",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,61,0,0, ,46,"rgba(135,206,255,1)"
U2,1,1661312856000-2022-08-24-11-47-36-116-Facebook.jpg,0,"就|回另一起指控本不成比例。」圖/PlayStation_TW在7月,索尼他口f們成功說服OAⓇ攻略分析心得評測新聞資訊美|告指控索尼僅在PS商店PS上銷售遊戲的數位遊戲,因此非法壟斷市歡迎蒞臨西門子台北自動化工業展西門子數位企業解決方案,涵蓋尖端技術整合雲端聯網反競爭的訴訟,原國法院駁AA快",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,62,0,0, ,47,"rgba(135,206,255,1)"
U2,1,1661312857000-2022-08-24-11-47-37-116-Facebook.jpg,0,"圖/PlayStation_TWⓇ攻略分析心得評測新聞資訊快B口6AA|就在7月,索尼成功說服美國法院駁回另一起指控他們反競爭的訴訟,原告指控索尼僅在PS商店上銷售PS|遊戲的數位遊戲,因此非法壟斷市然而,根據裁決,原告「一群從|PS商店買遊戲的玩家」沒有充分證據證歡迎蒞臨西門子台北自動化工業展明・去见日本人素遊丽的油西門子數位企南解決方案,通置尖端技術整合雲端聯網",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,63,0,0, ,48,"rgba(135,206,255,1)"
U2,1,1661312858000-2022-08-24-11-47-38-116-Facebook.jpg,0,"|定然歡迎蒞而,根臨西據門裁子|商店買遊戲的玩家台決,北原自動告化「工一業一個有利可圖的業務來掌控市場。群」沒有充分證展B口6圖/PlayStation_TW就在7月,索尼成功說服美國法院駁|回另一起指控他們反競爭的訴訟,原|告指控索尼僅在PS商店上銷售PS遊戲的數位遊戲,因此非法壟斷市「場。明:索尼只在PS商店上賣遊戲的決,是為了阻礙競爭,並且已經壟斷從A據證PS",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,64,0,0, ,49,"rgba(135,206,255,1)"
U2,1,1661312860000-2022-08-24-11-47-40-116-Facebook.jpg,0,"目場。歡一個迎蒞有利臨西攻略分析可圖門#|參考資料:衛報的子#索尼互動娛樂#英國#PlayStation台索尼業務來西門子數位企業解決方案,涵置尖端技術林文化心得評測新(f掌控整聞市北自動化工業展資場。「然而,PS根據裁決,原告「一群從店買遊戲的玩家」沒有充分證|明:索尼只在PS商店上賣遊戲的決|商據證「定,是為了阻礙競爭,並且已經壟斷合雲端聯網快!訊AA",0.74,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,65,0,0, ,50,"rgba(135,206,255,1)"
U2,1,1661312865000-2022-08-24-11-47-45-116-Facebook.jpg,0,會山城口c,0.11652456,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,66,0,0, ,51,"rgba(5,61,180,1)"
U2,1,1661312865000-2022-08-24-11-47-45-116-Facebook.jpg,1,角落商店被◎遊戲週二上午11:30控「敲詐」留言她說6年來索尼一直在敲詐玩家#playstation#索尼900game.udn.comPlayStation多付千億元買數位遊戲|udn遊戲角落Ⓒ**38萬消費者6年來i5則留言,0.621872104,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,67,0,0, ,51,"rgba(135,206,255,1)"
U2,1,1661312865000-2022-08-24-11-47-45-116-Facebook.jpg,2,,0.001603336,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,68,0,0, ,51,"rgba(135,206,255,1)"
U2,1,1661312866000-2022-08-24-11-47-46-116-Facebook.jpg,0,,0.015505097,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,69,0,0, ,52,"rgba(5,61,180,1)"
U2,1,1661312866000-2022-08-24-11-47-46-116-Facebook.jpg,1,"MY38遊戲角落◎週二上午11:30,0她說6年來索尼一直在敲詐玩家#playstation#索尼game.udn.comPlayStation商店被控「多付千億元買數位遊戲|udn遊戲角落敲詐」900萬消費者6年來xi5則留言",0.623725672,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,70,0,0, ,52,"rgba(135,206,255,1)"
U2,1,1661312866000-2022-08-24-11-47-46-116-Facebook.jpg,2,"緒Yahoo!奇摩新聞16分鐘前當親情成為情***x勒索,撕開原生家庭的傷口,你",0.100769231,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,71,0,0, ,52,"rgba(0,68,255,1)"
U2,1,1661312867000-2022-08-24-11-47-47-116-Facebook.jpg,0,#playstation#索尼game.udn.comPlayStation商店被控「敲詐」900萬消費者6年來多付千億元買數位遊戲|udn遊戲角落O¥38留言分享测留言,0.505773865,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,72,0,0, ,53,"rgba(135,206,255,1)"
U2,1,1661312867000-2022-08-24-11-47-47-116-Facebook.jpg,1,"當親情成為情緒勒索,撕開原生家庭的傷口,你應該怎麼做?..查看更多Yahoo!奇摩新聞16分前***x",0.234226135,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,73,0,0, ,53,"rgba(0,68,255,1)"
U2,1,1661312868000-2022-08-24-11-47-48-116-Facebook.jpg,0,game.udn.comPlayStation商店被控「敲詐」900萬消費者6年來多付千億元買數位遊戲Ludn遊戲角落Ⓒ38也没留言5則留言,0.360268767,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,74,0,0, ,54,"rgba(135,206,255,1)"
U2,1,1661312868000-2022-08-24-11-47-48-116-Facebook.jpg,1,"原生家門的「復多事是取決你自己的心當親情成為情緒勒索,撕開原生家庭的傷口,你應該怎麼做?...查看更多BYahoo!奇摩新聞16分鐘前不對inSkyahooftv***x",0.379731233,0,0,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,75,0,0, ,54,"rgba(0,68,255,1)"
U2,1,1661312869000-2022-08-24-11-47-49-116-Facebook.jpg,0,,0.040528267,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,76,0,0, ,55,"rgba(135,206,255,1)"
U2,1,1661312869000-2022-08-24-11-47-49-116-Facebook.jpg,1,"0:「原生家庭的創傷多媒是取決你自己的心!當親情成為情緒勒索,撕開原生家庭的傷口,你應該怎麼做?...查看更多$Yahoo!奇摩新聞。16分鐘前所以我覺得yahooAv***5次瀏覽x",0.537534754,0,0,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,77,0,0, ,55,"rgba(0,68,255,1)"
U2,1,1661312869000-2022-08-24-11-47-49-116-Facebook.jpg,2,6蘋果新聞網書週二上午10:40-6還原殉職2警搏命瞬間!x,0.161936979,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,78,0,0, ,55,"rgba(4,134,219,1)"
U2,1,1661312870000-2022-08-24-11-47-50-116-Facebook.jpg,0,5其實要去找的是你如店分享5次瀏覽,0.166570899,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,79,0,0, ,56,"rgba(0,68,255,1)"
U2,1,1661312870000-2022-08-24-11-47-50-116-Facebook.jpg,1,"還原殉職2警搏命瞬間!凃明誠纏鬥遭割喉失槍曹瑞傑撞車解危挨轟六槍https://bit.ly/3wn2w9J2,402蘋果新聞網午10:40二上286則留言,22次分享x",0.534754402,0,0,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,80,0,0, ,56,"rgba(4,134,219,1)"
U2,1,1661312870000-2022-08-24-11-47-50-116-Facebook.jpg,2,⑥ETtoday寵物雲。x,0.038674699,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,81,0,0, ,56,"rgba(64, 187, 213,1)"
U2,1,1661312871000-2022-08-24-11-47-51-116-Facebook.jpg,0,,0.013651529,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,82,0,0, ,57,"rgba(0,68,255,1)"
U2,1,1661312871000-2022-08-24-11-47-51-116-Facebook.jpg,1,"凃Ⓒ2,402還原殉曹瑞傑撞車解危槍https://bit.ly/3wn2w9J蘋週二上果明誠纏新午10:40、6聞職網2警搏命瞬間!鬥遭割喉失槍286則留言,22次分享挨轟六x",0.537534754,0,0,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,83,0,0, ,57,"rgba(4,134,219,1)"
U2,1,1661312871000-2022-08-24-11-47-51-116-Facebook.jpg,2,"影片新好派!大哥息怒啊啊啊!(#阿嚕兄)業....查看更授權:|ETtoday寵物雲天下午8:15,昨恩典蜜蜂事6多@men***X",0.188813716,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,84,0,0, ,57,"rgba(64, 187, 213,1)"
U2,1,1661312872000-2022-08-24-11-47-52-116-Facebook.jpg,0,"Ⓒ2,402口留言286則留言,22次分享",0.162863763,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,85,0,0, ,58,"rgba(4,134,219,1)"
U2,1,1661312872000-2022-08-24-11-47-52-116-Facebook.jpg,1,"⑥Ⓒ*1,351的城好派!大哥息怒啊啊啊!(#阿嚕兄)影片授權:恩典蜜蜂事...查看更多新聞ETtoday寵物雲昨天下午8:15-0突然暴走!60則留言,42次分享,6.8萬次瀏覽***x",0.551436515,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,86,0,0, ,58,"rgba(64, 187, 213,1)"
U2,1,1661312872000-2022-08-24-11-47-52-116-Facebook.jpg,2,家,0.025699722,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,87,0,0, ,58,"rgba(87,226,255,1)"
U2,1,1661312873000-2022-08-24-11-47-53-116-Facebook.jpg,0,"影片1,351會88昨天下午8:15-0!大哥啊啊!(#阿嚕兄)蜜蜂事業...查看更多好派息怒啊授權:恩典怒衝鞋架60則留言,42次分享,6.8萬次瀏覽分分家留言",0.502066728,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,88,0,0, ,59,"rgba(64, 187, 213,1)"
U2,1,1661312873000-2022-08-24-11-47-53-116-Facebook.jpg,1,"和在地商家。⑦JainHuaJiang,支持你所在地區的商家根據你的與趣對粉絲專頁按讚和分享,以支持小型企業",0.237933272,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,89,0,0, ,59,"rgba(87,226,255,1)"
U2,1,1661312874000-2022-08-24-11-47-54-116-Facebook.jpg,0,"會2005⑦JainHuaJiang,支持你所在地區根據你的興趣對粉絲頁按讚和分和在地商專家。TaiwanAviationSpotters劉睿鈞和其他1.7萬人都說這個專頁m讚查看全部>預覽享,以支持小型企業的商家1.226人口***到",0.566014829,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,90,0,0, ,60,"rgba(87,226,255,1)"
U2,1,1661312874000-2022-08-24-11-47-54-116-Facebook.jpg,1,"TVBS,TUNE54分鐘前兒子這番話,們長大的。苑綺你#余新聞真的好令人心疼,相信媽媽會守護***x",0.173985171,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,91,0,0, ,60,"rgba(135,206,255,1)"
U2,1,1661312875000-2022-08-24-11-47-55-116-Facebook.jpg,0,"TaiwanAviation媒體Spotters劉睿鈞和其他1.7萬人都說這個專頁1,226A請:讚查看全部>預覽",0.257395737,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,92,0,0, ,61,"rgba(87,226,255,1)"
U2,1,1661312875000-2022-08-24-11-47-55-116-Facebook.jpg,1,"新春TVBSLINTVBS新聞余苑綺3歲兒靈堂「媽媽睡哪裡」問亞萍哭斷腸:雙腳起水泡TVBS新聞網TVBStel59分鐘前兒子這番你們長大話,真的好令人心疼,相信媽媽會守護的#余苑綺。新聞余祥銓曝李x",0.482604263,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,93,0,0, ,61,"rgba(135,206,255,1)"
U2,1,1661312876000-2022-08-24-11-47-56-116-Facebook.jpg,0,讚查看全部>預覽,0.193447637,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,94,0,0, ,62,"rgba(87,226,255,1)"
U2,1,1661312876000-2022-08-24-11-47-56-116-Facebook.jpg,1,"紅燈TVBS兒子你們長大#余苑綺TVBS新聞AEL59分鐘6這番話的TVBS新聞余苑綺3歲兒靈堂問「媽媽睡哪裡」余祥銓曝李雙腳起水泡|TVBS新聞網亞萍哭斷腸︰OuO188。,真的好令人心疼,相信媽媽會守護***x",0.546552363,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,95,0,0, ,62,"rgba(135,206,255,1)"
U2,1,1661312877000-2022-08-24-11-47-57-116-Facebook.jpg,0,讚查看全部>預覽,0.18047266,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,96,0,0, ,63,"rgba(87,226,255,1)"
U2,1,1661312877000-2022-08-24-11-47-57-116-Facebook.jpg,1,"時TVBS新聞余苑綺3歲兒靈堂問「媽媽亞萍哭斷腸|雙腳起水泡:ⒸO188TVBS新聞59分鐘兒子這番話,真的好令人心疼,相信媽媽會守護你們長大的。#余苑綺TVBS前睡哪裡」TVBS新聞網25則留言,3次分享***余祥銓曝李x",0.55952734,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,97,0,0, ,63,"rgba(135,206,255,1)"
U2,1,1661312878000-2022-08-24-11-47-58-116-Facebook.jpg,0,"成作者:林西起2022年8月24日上午10:42TVBS新聞網余苑綺3歲兒靈堂問「媽媽睡哪裡余祥銓｣曝李亞萍哭斷腸︰雙腳起水泡余一苑綺靈堂今(24)日開放第2天,余祥銓早拿著一袋余苑綺的相簿抵達,他表示爸媽心情還是很悲痛,而余苑綺3歲兒子還懵懵懂懂,還天真地問他的女友柔柔:",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,98,0,0, ,64,"rgba(135,206,255,1)"
U2,1,1661312879000-2022-08-24-11-47-59-116-Facebook.jpg,0,"2022年3月24日上午1042TVBS新聞網媽余苑綺3歲兒靈堂問「媽睡哪裡余｣祥銓曝李亞萍哭斷腸:雙腳起水泡余苑綺靈堂一早拿著今(24)日開放第2天,余祥銓一袋余苑綺的相簿抵達,他表示爸媽心情還是很悲痛,而余苑綺3歲兒子還情情懂懂,還天真地問他的女友柔柔:「媽媽睡在哪裡?」讓人鼻酸不捨。余祥銓透露,媽媽李亞萍哭斷腸,前幾天在榮更多以下案活的内容了",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:47,99,0,0, ,65,"rgba(135,206,255,1)"
U2,1,1661312880000-2022-08-24-11-48-00-116-Facebook.jpg,0,"2022年8月24日上午1042TVBS新聞網余苑綺3歲兒靈堂問「媽媽睡哪裡余祥銓」曝李亞萍哭斷腸︰雙腳起水泡余苑綺靈堂今(24)日開放第2天,余祥銓一早拿著一袋余苑綺的相簿抵達,他表示爸媽心情還是很悲痛,而余苑綺3歲兒子還懵懵懂懂,還天真地問他的女友柔柔:「媽媽睡在哪裡?」讓人鼻酸不捨。余祥銓透露,媽媽李亞萍哭斷腸。前幾天在榮總走太多,腳走到起水泡,媽去看醫生,扛起照顧全家路他趕緊帶媽的責任。",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,100,0,0, ,66,"rgba(135,206,255,1)"
U2,1,1661312881000-2022-08-24-11-48-01-116-Facebook.jpg,0,"余苑媽亞2022824141042TVBS新聞網萍哭綺3歲兒爸媽心情余苑綺靈堂今(24)日開放第2天,余祥銓一早拿著一袋余苑綺的相簿抵達,他表示還是很悲痛,而余苑綺3歲兒子還懵懵懂懂,還天真地問他的女友柔柔:「媽媽睡在哪裡?」讓人鼻酸不捨。余祥銓透露,媽媽李亞萍哭斷腸,前幾天在榮總走太多路,腳走到起水泡,他趕緊帶媽去看醫生,扛起照顧全家的責媽任。余祥銓曝李睡哪裡｣斷腸︰雙腳起水泡靈堂問「媽",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,101,0,0, ,67,"rgba(135,206,255,1)"
U2,1,1661312882000-2022-08-24-11-48-02-116-Facebook.jpg,0,"贊助作者:林面包2022年8月24日上午1042TVBS新聞網「媽余苑綺3歲兒靈堂問媽睡哪裡｣余祥銓曝李亞萍哭斷腸︰雙腳起水泡余苑綺靈堂今(24)日開放第2天,余祥銓一早拿著一袋余苑綺的相簿抵達,他表示爸媽心情還是很悲痛,而余苑綺3歲兒子還懵懵懂懂,還天真地問他的女友柔柔:「媽媽睡在哪裡?」讓人鼻酸不捨。余祥銓透露,媽媽李亞萍哭斷腸,前幾天在榮總走太多路,腳走到起水泡,他趕緊帶媽起照顧全家的責任。媽去看醫生,扛",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,102,0,0, ,68,"rgba(135,206,255,1)"
U2,1,1661312883000-2022-08-24-11-48-03-116-Facebook.jpg,0,"贊助作者:林怡君2022年3月24日上午1042余苑綺3歲兒靈堂問「媽媽睡哪裡余｣祥銓曝李亞萍哭斷腸︰雙腳起水泡懵懵懂懂:余苑綺靈堂今(24)日開放第2天,余祥銓一早拿著一袋余苑綺的相簿抵達,他表示爸媽心情還是很悲痛,而余苑綺3歲兒子還,還天真地問他的女友柔柔「媽媽睡在哪裡?」讓人鼻酸不捨。余祥銓透露,媽媽李亞萍哭斷腸,前幾天在榮走太多路,腳走到起水泡,他趕緊帶媽媽去看醫生,扛起照顧全家的責任。總",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,103,0,0, ,69,"rgba(135,206,255,1)"
U2,1,1661312884000-2022-08-24-11-48-04-116-Facebook.jpg,0,"暫時行程:林原包2022年8月24日上午1042余苑綺靈一堂今(24)日開放第2天,余祥銓早拿著一袋余苑綺的相簿抵達,他表示爸媽心情還是很悲痛,而余苑綺3歲兒子還懵懵懂懂,還天真地問他的女友柔柔:「媽媽睡在哪裡?」讓人鼻酸不捨。余祥銓透露,媽媽李亞萍哭斷腸,前幾天在榮總走太多路,腳走到起水泡,他趕緊帶媽媽去看醫生,扛起照顧全家的責任。",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,104,0,0, ,70,"rgba(135,206,255,1)"
U2,1,1661312885000-2022-08-24-11-48-05-116-Facebook.jpg,0,"贊助「媽媽媽去看醫生睡在哪銓透露,媽媽李亞萍哭斷腸,總走太多路,腳走到起水泡扛起照的責任。,,顧全家余苑綺靈堂今(24)日開放第2天,余祥銓一早拿著一袋余苑綺的相簿抵達,他表示爸媽心情還是很悲痛,而余苑綺3歲兒子還,還天真地問他的女友柔柔酸不捨。余祥懵懵懂懂:裡?」讓人鼻他趕緊前幾天在榮帶媽",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,105,0,0, ,71,"rgba(135,206,255,1)"
U2,1,1661312886000-2022-08-24-11-48-06-116-Facebook.jpg,0,"TVBS***新聞網爸媽心情還是很悲痛,而余苑綺3歲兒子還情僵懂懂,還天真地問他的女友柔柔:「媽媽睡在哪裡?」讓人鼻酸不捨。余祥銓透露,媽媽李亞萍哭斷腸。前幾天在榮總走太多路到起水泡,他趕緊帶媽媽去看醫生,扛起照顧全家的責任。,腳走",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,106,0,0, ,72,"rgba(135,206,255,1)"
U2,1,1661312887000-2022-08-24-11-48-07-116-Facebook.jpg,0,TVBSE新聞,0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,107,0,0, ,73,"rgba(135,206,255,1)"
U2,1,1661312888000-2022-08-24-11-48-08-116-Facebook.jpg,0,TVBSEⓇ|新聞網北,0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,108,0,0, ,74,"rgba(135,206,255,1)"
U2,1,1661312889000-2022-08-24-11-48-09-116-Facebook.jpg,0,"余祥銓黃城碩攝)YearCopy余祥銓說這幾天非念二姊余苑綺,眼睛有些腫,幾乎沒有睡好,「我很想二姊,我們要她放下,有帶她的相片,我有跟她說,每天都有叫她放心。」他說余苑兒樂樂知開歲assar提一袋相簿進會館。(圖)常想In时",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,109,0,0, ,75,"rgba(135,206,255,1)"
U2,1,1661312890000-2022-08-24-11-48-10-116-Facebook.jpg,0,"九合一選舉誰勝出,就看TVBS新聞網!余祥銓提一袋相簿進會館。(圖)/黃城碩攝)余祥銓說這幾天非常想念二姊余苑綺,眼睛有些腫,幾乎沒有睡好,「我很想二姊,我們要她放下,有帶她的相片,我有跟她說,每天都有叫她放心。」他說余苑綺的4歲女兒樂樂知道媽媽離開,3歲兒子則不太明白,2個外甥這幾天都有到靈堂致意,希望余苑綺放心。",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,110,0,0, ,76,"rgba(135,206,255,1)"
U2,1,1661312891000-2022-08-24-11-48-11-116-Facebook.jpg,0,"余祥銓提一袋相簿進會館。(圖)/黃城碩攝)九合一選舉誰勝出,就看TVBS新聞網!余祥銓說這幾天非常想念二姊余苑綺,眼睛有些腫,幾乎沒有睡好,「我很想二姊,我們要她放下,有帶她的相片,我有跟她說,每天都有叫她放心。」他說余苑綺的4歲女兒樂樂知道媽媽離開,3歲兒子則不太明白,2個外甥這幾天都有到靈堂致意,希望余苑綺放心。",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,111,0,0, ,77,"rgba(135,206,255,1)"
U2,1,1661312892000-2022-08-24-11-48-12-116-Facebook.jpg,0,"不太明余祥銓黃城碩攝)4歲女兒樂則意,希望余苑綺放心。白,九合一選舉誰勝出,就看TVBS新聞網!余祥銓說這幾天非常想念二姊余苑綺,眼睛有些腫,幾乎沒有睡好,「我很想二姊,我們要她放下,有帶她的相片,我有跟她說,每天都有叫她放心。」他說余苑知道媽媽離開綺的樂,3歲兒子2個外甥這幾天都有到靈堂致resselRECORD提一袋相簿進會館。(圖)",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,112,0,0, ,78,"rgba(135,206,255,1)"
U2,1,1661312893000-2022-08-24-11-48-13-116-Facebook.jpg,0,"意余祥銓說這延伸閱讀余祥銓提一袋相簿進會館。(圖)/黃城碩攝)九合一選舉誰勝出,就看TVBS新聞網!幾天非常睛有些腫,「想念二姊余苑綺,眼幾乎沒有睡好,我很想二姊,我們要她放下,有帶她的相片,我有每天都有叫她放心。」他說余苑綺的4歲女兒樂樂知道媽媽離開,歲兒子不太明白,2個外甥這幾天都有到靈堂致跟她說,3則,希望余苑綺放心。",0.74,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022/8/24 11:48,113,0,0, ,79,"rgba(135,206,255,1)"
